ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-01-01,SBO0017,164.456552807718,170.0,-2.11666666666667
2023-01-02,SBO0017,-164.456552807718,-170.0,4.41666666666667
2023-01-03,SBO0017,21.6258910318255,540.0,-5.512499999999999
2023-01-06,SBO0017,39.0749894213989,-430.0,-2.5083333333333298
2023-01-07,SBO0017,-6.345822780333997,-60.0,4.84583333333333
2023-01-08,SBO0017,-54.3550576728904,-50.0,3.975
2023-01-11,SBO0017,0.0,0.0,0.5625
2023-01-12,SBO0017,192.749227835579,50.0,-0.9500000000000002
2023-01-13,SBO0017,-100.8499722401348,90.0,0.3374999999999999
2023-01-15,SBO0017,26.22073479401979,70.0,-0.08333333333332993
2023-01-16,SBO0017,-14.923721786593987,260.0,-1.0625
2023-01-17,SBO0017,-103.19626860287,-470.0,-0.08333333333333992
2023-01-18,SBO0017,96.082436504483,570.0,-0.62083333333333
2023-01-19,SBO0017,12.787369752840007,-210.0,-3.5833333333333304
2023-01-20,SBO0017,-12.3202536187097,-210.0,1.2750000000000001
2023-01-21,SBO0017,58.514070441464696,-80.0,-0.1875
2023-01-22,SBO0017,-39.606478193171,50.0,-3.3
2023-01-23,SBO0017,-115.457144886907,-120.0,-0.34166666666667034
2023-01-24,SBO0017,171.188522157079,40.0,6.20416666666667
2023-01-25,SBO0017,-32.264739730304996,30.0,3.8875
2023-01-26,SBO0017,-39.41812748266301,570.0,-2.9000000000000004
2023-01-27,SBO0017,2.303659408360005,220.0,-5.55833333333334
2023-01-28,SBO0017,14.42354771642799,-580.0,1.8541666666666698
2023-01-29,SBO0017,-2.641081724689002,90.0,2.9166666666666696
2023-01-30,SBO0017,-3.9951857190549873,290.0,2.30833333333333
2023-01-31,SBO0017,-19.026718531121602,570.0,-4.716666666666667
2023-02-01,SBO0017,-19.6765201145883,-1160.0,-1.045833333333333
2023-02-02,SBO0017,-62.597819671927816,580.0,-1.10833333333333
2023-02-03,SBO0017,0.1400802058912607,250.0,-1.7125
2023-02-04,SBO0017,1.5952236475134498,390.0,-0.2458333333333398
2023-02-05,SBO0017,0.13698365940839885,-1070.0,0.7416666666666698
2023-02-06,SBO0017,-2.6883234434880396,980.0,0.8624999999999998
2023-02-07,SBO0017,83.70861422557874,-1090.0,4.379166666666667
2023-02-08,SBO0017,43.36738743233791,20.0,2.608333333333333
2023-02-09,SBO0017,-13.597009190799,70.0,-2.30416666666667
2023-02-10,SBO0017,-10.524374662020008,1120.0,0.3125
2023-02-11,SBO0017,-10.8986987609687,-680.0,-3.13333333333333
2023-02-12,SBO0017,12.7549248696847,-20.0,0.17499999999999982
2023-02-13,SBO0017,-6.824235876458999,600.0,5.454166666666669
2023-02-14,SBO0017,-6.066823595628193,80.0,1.1541666666666606
2023-02-15,SBO0017,23.7601184076872,-1140.0,-2.875
