ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-01-01,SBO0007,105.293803253669,250.0,-1.83333333333333
2023-01-02,SBO0007,102.707985941154,-230.0,3.9458333333333298
2023-01-03,SBO0007,25.5708424419219,400.0,-5.10416666666667
2023-01-08,SBO0007,0.0,-420.0,5.425
2023-01-09,SBO0007,175.071229716195,20.0,1.10416666666667
2023-01-10,SBO0007,101.596248550261,20.0,-1.4125
2023-01-11,SBO0007,0.0,-40.0,1.3833333333333302
2023-01-12,SBO0007,75.2109683779638,100.0,-0.7083333333333304
2023-01-13,SBO0007,68.8132472252044,120.0,0.12916666666666998
2023-01-14,SBO0007,87.0666331620775,-150.0,0.14583333333333037
2023-01-15,SBO0007,93.2293876796994,270.0,-0.2583333333333302
2023-01-16,SBO0007,88.9700522233882,370.0,-0.9791666666666701
2023-01-17,SBO0007,0.0,-710.0,-0.08333333333332993
2023-01-18,SBO0007,85.0311033125111,690.0,-0.7083333333333399
2023-01-19,SBO0007,94.526203935673,-70.0,-2.8
2023-01-20,SBO0007,62.8413155188218,-450.0,0.7083333333333399
2023-01-21,SBO0007,88.845132709899,-70.0,-1.01666666666667
2023-01-22,SBO0007,76.1543648447399,40.0,-2.9666666666666703
2023-01-23,SBO0007,126.018653845184,-130.0,-0.39999999999999947
2023-01-24,SBO0007,79.2896538262518,50.0,6.350000000000003
2023-01-25,SBO0007,87.1607006591692,30.0,3.7791666666666672
2023-01-26,SBO0007,93.5245058702923,880.0,-2.9208333333333303
2023-01-27,SBO0007,91.5953041526213,80.0,-5.27916666666667
2023-01-28,SBO0007,89.1023318732123,-650.0,2.579166666666667
2023-01-29,SBO0007,93.3857822808797,70.0,2.445833333333333
2023-01-30,SBO0007,89.5818466728849,300.0,1.94166666666667
2023-01-31,SBO0007,85.461938848666,570.0,-4.1750000000000025
2023-02-01,SBO0007,42.3480340439018,-1260.0,-1.2583333333333369
2023-02-02,SBO0007,15.0427933285449,310.0,-1.37083333333333
2023-02-03,SBO0007,11.4398879647007,-40.0,-1.6625
2023-02-04,SBO0007,8.45016873977117,1190.0,0.008333333333330195
2023-02-05,SBO0007,2.56806421538397,-1200.0,0.8624999999999998
2023-02-06,SBO0007,10.8988782153308,1140.0,1.1166666666666698
2023-02-07,SBO0007,75.2480815413476,-1330.0,3.7875
2023-02-08,SBO0007,91.4909115525408,20.0,2.35416666666667
2023-02-09,SBO0007,71.2401851868133,160.0,-1.81666666666667
2023-02-10,SBO0007,95.1078739144071,960.0,-0.545833333333333
2023-02-11,SBO0007,86.0653272307726,-210.0,-1.8666666666666671
2023-02-12,SBO0007,87.1516968503195,-240.0,0.11250000000000004
2023-02-13,SBO0007,87.886798775303,530.0,4.44583333333333
2023-02-14,SBO0007,88.838564912047,520.0,0.7583333333333404
2023-02-15,SBO0007,77.369786584929,-1660.0,-2.45
2023-02-16,SBO0007,73.782432313143,150.0,0.2833333333333299
2023-02-17,SBO0007,86.9487546189039,-20.0,1.2125000000000004
2023-02-18,SBO0007,78.0849967646189,460.0,-1.5583333333333302
2023-02-19,SBO0007,89.8610624910748,1510.0,-2.170833333333337
2023-02-20,SBO0007,34.6719683429932,-1690.0,-0.7625000000000031
2023-02-21,SBO0007,11.4073367119376,-320.0,-0.8500000000000001
2023-02-22,SBO0007,11.9529436944212,650.0,-0.39166666666665995
2023-02-23,SBO0007,9.49354504361472,-430.0,1.73333333333333
2023-02-24,SBO0007,9.3320016729239,80.0,-0.17083333333333295
2023-02-25,SBO0007,8.83969475825799,180.0,-1.524999999999997
2023-02-26,SBO0007,21.9576061972894,800.0,0.29166666666665986
2023-02-27,SBO0007,83.0052663558506,810.0,5.39166666666667
2023-02-28,SBO0007,96.995291271955,-400.0,-0.02083333333332993
2023-03-01,SBO0007,88.1306786912188,620.0,0.9583333333333299
2023-03-02,SBO0007,82.8029196463373,-320.0,-0.07916666666667016
2023-03-03,SBO0007,75.2013856850537,-700.0,-1.2624999999999997
2023-03-04,SBO0007,94.0936582647922,280.0,-3.5833333333333304
2023-03-05,SBO0007,92.9788261169359,120.0,-1.1875
2023-03-06,SBO0007,50.920606343297,-280.0,-1.8124999999999998
2023-03-07,SBO0007,86.3935533725924,-310.0,-0.1875
2023-03-09,SBO0007,1.25854524911257,800.0,-0.21250000000000036
2023-03-10,SBO0007,6.66607259988794,-160.0,1.37916666666667
2023-03-11,SBO0007,20.3018724467729,350.0,-0.94166666666667
2023-03-12,SBO0007,23.8173995617361,1240.0,0.17083333333333028
2023-03-13,SBO0007,23.7633752702007,-2860.0,2.00416666666667
2023-03-14,SBO0007,80.4062543568124,500.0,5.37083333333333
2023-03-15,SBO0007,90.7064914465398,2580.0,-2.916666666666663
2023-03-16,SBO0007,89.2510385476781,-10.0,0.2916666666666631
2023-03-17,SBO0007,82.2391063987497,-2470.0,0.23749999999999982
2023-03-18,SBO0007,73.1654536738563,-940.0,1.50416666666667
2023-03-19,SBO0007,90.8552422069531,920.0,2.6125000000000003
2023-03-20,SBO0007,87.9533937105515,-650.0,-2.2875
2023-03-21,SBO0007,94.3703925498631,2090.0,0.6791666666666698
2023-03-22,SBO0007,89.7581883006905,-1550.0,1.8750000000000004
2023-03-23,SBO0007,91.5297839366682,2270.0,2.5833333333333304
2023-03-24,SBO0007,86.6063372638816,-2670.0,-2.2375000000000007
2023-03-25,SBO0007,41.6628686845448,-160.0,-6.545833333333333
2023-03-26,SBO0007,5.8564800255916,790.0,-1.146212121212117
2023-03-27,SBO0007,19.2820979080114,-80.0,-1.83712121212122
2023-03-28,SBO0007,64.0646629039264,1860.0,0.5833333333333397
2023-03-29,SBO0007,93.5284196373739,-2070.0,-1.5
2023-03-30,SBO0007,60.8871111206756,510.0,1.87083333333333
2023-03-31,SBO0007,84.6643559908101,3030.0,4.15833333333333
2023-04-01,SBO0007,92.8483768270204,70.0,0.0958333333333401
2023-04-02,SBO0007,96.2943899784603,-360.0,-0.38333333333333997
2023-04-03,SBO0007,88.4094925345239,610.0,1.49583333333334
2023-04-04,SBO0007,88.7062734142966,-2670.0,-1.5208333333333401
2023-04-05,SBO0007,75.0188575895219,-1260.0,-2.60416666666666
2023-04-06,SBO0007,75.11226358945,1340.0,5.46666666666666
2023-04-07,SBO0007,84.7622094080745,-1530.0,-1.7125000000000004
2023-04-08,SBO0007,86.6313405932427,4400.0,7.2625
2023-04-09,SBO0007,78.9634633277688,-590.0,-0.30833333333333
2023-04-10,SBO0007,89.3005743429774,210.0,-1.2375000000000007
2023-04-11,SBO0007,87.3499471467217,-600.0,0.07500000000000107
2023-04-12,SBO0007,84.9860307140306,400.0,3.5916666666666988
2023-04-13,SBO0007,83.6144293163556,-3220.0,-6.1375000000000295
2023-04-14,SBO0007,91.5854168155333,-560.0,-2.1249999999999996
2023-04-15,SBO0007,89.0631029901486,4540.0,5.133333333333331
2023-04-16,SBO0007,92.2807099360345,-150.0,0.1374999999999993
2023-04-17,SBO0007,88.0485524922466,300.0,1.5500000000000007
2023-04-18,SBO0007,100.667554336248,-770.0,-0.5541666666666707
2023-04-19,SBO0007,87.951749865697,890.0,1.370833333333369
2023-04-20,SBO0007,86.9479150614849,-460.0,2.5500000000000007
2023-04-21,SBO0007,89.0521323962893,270.0,2.4541666666666018
2023-04-22,SBO0007,89.3990042747469,220.0,-0.6875000000000018
2023-04-23,SBO0007,92.2103090432003,-1660.0,-2.9583333333333
2023-04-24,SBO0007,88.1311625933151,-3040.0,-7.6
2023-04-25,SBO0007,99.4064293770461,170.0,1.6083333333333298
2023-04-26,SBO0007,90.6662687584143,2740.0,1.25833333333334
2023-04-27,SBO0007,98.2663640831333,-860.0,-2.4875
2023-04-28,SBO0007,98.7115964542089,880.0,1.2583333333333302
