ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-01-01,SBO0011,93.033163126537,260.0,-2.32916666666667
2023-01-02,SBO0011,-19.83033267386091,-230.0,4.02083333333334
2023-01-03,SBO0011,-43.99300217822049,300.0,-5.0625
2023-01-04,SBO0011,-29.2098282744556,-330.0,-1.3708333333333398
2023-01-07,SBO0011,1.59644163419536,40.0,3.2958333333333396
2023-01-08,SBO0011,-1.59644163419536,-40.0,3.7625
2023-01-09,SBO0011,124.37342570906,30.0,0.6375000000000002
2023-01-10,SBO0011,-37.7967659702535,20.0,-1.1833333333333402
2023-01-11,SBO0011,40.029589929553495,-40.0,1.3333333333333401
2023-01-12,SBO0011,-57.45240842294449,100.0,-0.7833333333333399
2023-01-13,SBO0011,-11.974472170461908,150.0,0.16249999999999964
2023-01-14,SBO0011,28.020445615264208,-190.0,0.20000000000000018
2023-01-15,SBO0011,1.66917808186939,280.0,-0.2833333333333301
2023-01-16,SBO0011,-9.482280774354095,420.0,-0.9916666666666698
2023-01-17,SBO0011,-77.3867119977331,-770.0,-0.15000000000000013
2023-01-18,SBO0011,74.2153437232837,740.0,-0.7666666666666639
2023-01-19,SBO0011,7.442404107858309,-50.0,-2.929166666666666
2023-01-20,SBO0011,-23.8197514426788,-510.0,1.04583333333333
2023-01-21,SBO0011,16.733118452996997,-60.0,-0.7791666666666599
2023-01-22,SBO0011,-7.8659693761288025,40.0,-3.1875
2023-01-23,SBO0011,-36.3070229980281,-100.0,-0.32916666666667016
2023-01-24,SBO0011,19.795934594629603,40.0,6.3625
2023-01-25,SBO0011,28.4155549422376,0.0,3.7208333333333306
2023-01-26,SBO0011,2.138957546460503,960.0,-2.9791666666666603
2023-01-27,SBO0011,-0.8905336487034106,90.0,-5.429166666666671
2023-01-28,SBO0011,-2.7795033047074895,-710.0,2.6166666666666702
2023-01-29,SBO0011,-2.0297800066936986,120.0,2.5291666666666597
2023-01-30,SBO0011,0.3633387727695947,300.0,1.9416666666666702
2023-01-31,SBO0011,-1.0731777832292977,580.0,-4.4625
2023-02-01,SBO0011,-54.0055218091843,-1260.0,-0.95
2023-02-02,SBO0011,-16.09478564544193,1120.0,-1.3875000000000002
2023-02-03,SBO0011,-0.1517012665904902,-330.0,-1.8166666666666695
2023-02-04,SBO0011,4.545470497180469,690.0,-0.33750000000000036
2023-02-05,SBO0011,-3.9773878157068596,-1260.0,1.19583333333334
2023-02-06,SBO0011,5.496381085825511,1260.0,1.025
2023-02-07,SBO0011,51.4614452761519,-1470.0,4.204166666666663
