ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-01-01,SBO0010,60.3831641009352,220.0,-1.8
2023-01-02,SBO0010,28.7685529089261,20.0,1.70833333333333
2023-01-03,SBO0010,14.0271930718124,310.0,-3.1625
2023-01-09,SBO0010,91.2099589920692,20.0,3.14166666666667
2023-01-10,SBO0010,39.8601204736267,40.0,1.89166666666667
2023-01-11,SBO0010,0.0,0.0,3.36666666666667
2023-01-12,SBO0010,38.6511547987113,100.0,2.7375
2023-01-13,SBO0010,35.7437779444137,220.0,2.74166666666667
2023-01-14,SBO0010,42.5545281123598,70.0,2.94166666666667
2023-01-15,SBO0010,51.8183621625698,330.0,2.67083333333333
2023-01-16,SBO0010,49.9464501661596,670.0,1.74166666666667
2023-01-17,SBO0010,0.0,0.0,1.48333333333333
2023-01-18,SBO0010,46.9007753808243,670.0,0.933333333333334
2023-01-19,SBO0010,52.5671039461314,620.0,-1.8625
2023-01-20,SBO0010,33.370218256151,160.0,-1.38333333333333
2023-01-21,SBO0010,42.4714067825493,110.0,-2.02916666666667
2023-01-22,SBO0010,37.7063070773894,150.0,-5.15416666666667
2023-01-23,SBO0010,6.46742477625871,20.0,-5.5375
2023-01-24,SBO0010,18.6165907799863,90.0,0.670833333333333
2023-01-25,SBO0010,42.2338103922575,90.0,4.5125
2023-01-26,SBO0010,53.5648070219835,930.0,1.8375
2023-01-27,SBO0010,51.5625688989623,1000.0,-3.45
2023-01-28,SBO0010,51.9404713545177,400.0,-0.958333333333333
2023-01-29,SBO0010,50.9607879447466,510.0,1.34583333333333
2023-01-30,SBO0010,51.4267447944421,760.0,3.27916666666667
2023-01-31,SBO0010,47.094374082915,1290.0,-0.754166666666667
2023-02-01,SBO0010,21.8015852702246,60.0,-2.40416666666667
2023-02-02,SBO0010,5.25578705967182,330.0,-3.95833333333333
2023-02-03,SBO0010,5.10521123043813,270.0,-5.80416666666667
2023-02-04,SBO0010,2.9167658286178,1390.0,-5.44166666666667
2023-02-06,SBO0010,2.50986205841453,1420.0,-3.29583333333333
2023-02-07,SBO0010,27.1488695024091,190.0,0.645833333333333
2023-02-08,SBO0010,43.3471281233873,200.0,2.93333333333333
2023-02-09,SBO0010,40.1602259355357,340.0,1.275
2023-02-10,SBO0010,54.0544260438203,1260.0,0.616666666666667
2023-02-11,SBO0010,49.5456707891244,1110.0,-1.68333333333333
2023-02-12,SBO0010,49.4466872142862,900.0,-1.15
2023-02-13,SBO0010,50.5093549646155,1380.0,3.075
2023-02-14,SBO0010,52.0105869724771,1870.0,4.13333333333333
2023-02-15,SBO0010,41.8587418191953,240.0,1.6875
2023-02-16,SBO0010,43.5212686363429,400.0,1.9375
2023-02-17,SBO0010,50.2862712500039,390.0,3.00833333333333
2023-02-18,SBO0010,43.1997427075028,910.0,1.46666666666667
2023-02-19,SBO0010,52.0008303987546,2310.0,-0.804166666666667
2023-02-20,SBO0010,16.0162525366439,680.0,-1.54166666666667
2023-02-21,SBO0010,6.14565237360796,220.0,-2.33333333333333
2023-02-22,SBO0010,4.70568473632665,860.0,-2.96666666666667
2023-02-24,SBO0010,0.796673935077496,660.0,-1.05
2023-02-25,SBO0010,0.933806641820761,700.0,-2.56666666666667
2023-02-26,SBO0010,3.29243362928756,1680.0,-2.72083333333333
2023-02-27,SBO0010,37.9656808027847,2460.0,1.8625
2023-02-28,SBO0010,57.4021147211869,2060.0,2.6
2023-03-01,SBO0010,53.2791669865749,2630.0,4.0375
2023-03-02,SBO0010,50.1452510589503,2340.0,3.99583333333333
2023-03-03,SBO0010,43.4443070655909,1670.0,2.75
