ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-01-01,FSK0005,82.8260893570659,160.0,-1.04583333333333
2023-01-02,FSK0005,-82.8260893570659,-160.0,4.07916666666666
2023-01-03,FSK0005,47.8326332465675,700.0,-4.57916666666666
2023-01-04,FSK0005,-47.8326332465675,-700.0,-2.08333333333334
2023-01-05,FSK0005,27.9646257407826,30.0,1.1416666666666702
2023-01-06,FSK0005,-17.5504495777059,50.0,-1.93333333333333
2023-01-07,FSK0005,89.90405887113229,-70.0,4.741666666666663
2023-01-08,FSK0005,-100.318235034209,-10.0,3.7624999999999975
2023-01-09,FSK0005,0.0,0.0,0.7124999999999995
2023-01-10,FSK0005,0.0,0.0,-1.1291666666666598
2023-01-11,FSK0005,0.0,0.0,1.2916666666666603
2023-01-13,FSK0005,26.6514958627145,500.0,-0.55833333333333
2023-01-14,FSK0005,-26.6514958627145,-500.0,0.3541666666666696
2023-01-15,FSK0005,60.5243678671555,540.0,-0.12916666666666998
2023-01-16,FSK0005,-17.5020530659342,900.0,-0.8666666666666698
2023-01-17,FSK0005,-43.0223148012213,-1440.0,-0.75
2023-01-18,FSK0005,48.5456267624197,1230.0,-0.12083333333333002
2023-01-19,FSK0005,-9.950126805647301,570.0,-2.8
2023-01-20,FSK0005,30.062444954603393,-1710.0,-0.3375000000000002
2023-01-21,FSK0005,-68.6579449113758,-90.0,-0.26666666666666705
2023-01-22,FSK0005,74.2851041556493,110.0,-2.979166666666663
2023-01-23,FSK0005,2.380402051373011,10.0,-0.3666666666666698
2023-01-24,FSK0005,-76.6655062070223,-120.0,6.266666666666669
2023-01-26,FSK0005,53.8680232039715,1440.0,1.33333333333333
2023-01-27,FSK0005,4.019730794582806,410.0,-5.02916666666667
2023-01-28,FSK0005,7.275789295422996,-1410.0,1.562500000000003
2023-01-29,FSK0005,-1.1163510459094965,130.0,2.741666666666667
2023-01-30,FSK0005,-3.571018322604502,680.0,2.4375
2023-01-31,FSK0005,-12.4612987106485,1570.0,-3.3958333333333304
2023-02-01,FSK0005,-16.3196971162371,-2680.0,-3.2874999999999996
2023-02-02,FSK0005,4.115652688199404,2300.0,0.07916666666666017
2023-02-03,FSK0005,17.213223519298495,-500.0,-2.75833333333333
2023-02-04,FSK0005,-1.7459646684260974,970.0,1.3125
2023-02-05,FSK0005,-0.14573943960859737,-2700.0,-0.6999999999999997
2023-02-06,FSK0005,-1.0353129691328036,2420.0,3.208333333333333
2023-02-07,FSK0005,96.2660238913069,-2580.0,2.4291666666666667
2023-02-08,FSK0005,-72.14024791184751,70.0,2.225
2023-02-09,FSK0005,-11.4401413750535,130.0,-1.9833333333333298
2023-02-10,FSK0005,-5.4042391788152955,2250.0,0.87083333333333
2023-02-11,FSK0005,-0.41270233950270097,-1300.0,-2.9041666666666672
2023-02-12,FSK0005,5.327341244648402,-230.0,-0.029166666666665897
2023-02-13,FSK0005,-2.781985673304,1110.0,5.470833333333333
2023-02-14,FSK0005,-1.5864001706040014,1010.0,1.4291666666666698
2023-02-15,FSK0005,19.941684077088198,-2960.0,-4.1625
2023-02-16,FSK0005,-9.2633846325528,140.0,0.3791666666666602
2023-02-17,FSK0005,-11.217239564883997,110.0,1.2124999999999995
2023-02-18,FSK0005,-11.398389943212706,430.0,-1.3833333333333298
2023-02-19,FSK0005,9.092925673814804,3350.0,-0.4750000000000001
2023-02-20,FSK0005,-29.910364108469,-3550.0,-2.4541666666666666
2023-02-21,FSK0005,5.174531253474999,-80.0,-0.558333333333333
2023-02-22,FSK0005,24.666429320305703,1540.0,1.7916666666666698
2023-02-23,FSK0005,-24.0573087992216,-1640.0,-0.5416666666666698
2023-02-24,FSK0005,19.3964912165307,-20.0,0.13749999999999996
2023-02-25,FSK0005,-3.6908667191518987,170.0,-1.983333333333333
2023-02-26,FSK0005,6.805839634906498,890.0,0.6374999999999996
2023-02-27,FSK0005,-0.07834269652990145,1950.0,6.450000000000004
2023-02-28,FSK0005,13.075344514045604,-530.0,-0.25833333333333997
2023-03-01,FSK0005,-8.8747548073393,1310.0,1.866666666666669
2023-03-02,FSK0005,0.8861306393825004,-880.0,-1.2708333333333295
2023-03-03,FSK0005,-8.860411650558802,-1170.0,-1.7124999999999995
2023-03-04,FSK0005,10.368204954643105,460.0,-3.4916666666666702
2023-03-05,FSK0005,12.254143766012703,-150.0,-0.641666666666666
2023-03-06,FSK0005,-21.961559138551003,-580.0,-1.8708333333333331
2023-03-07,FSK0005,11.986956869087699,-390.0,-2.120833333333331
2023-03-08,FSK0005,-62.2607455745579,-1490.0,1.8791666666666602
2023-03-09,FSK0005,18.4352967476323,2990.0,-0.42916666666666003
2023-03-10,FSK0005,30.689752169230303,-1070.0,2.166666666666664
2023-03-11,FSK0005,-0.10086906666290218,1120.0,-2.254166666666664
2023-03-12,FSK0005,-0.9393710170679981,2520.0,2.474999999999997
2023-03-13,FSK0005,1.0200667057620976,-4910.0,-1.170833333333334
2023-03-14,FSK0005,4.167563910794598,710.0,6.6416666666666675
2023-03-15,FSK0005,5.091332024932598,4340.0,-1.4291666666666707
2023-03-16,FSK0005,-0.5357384165234933,-140.0,0.4875000000000007
2023-03-17,FSK0005,8.542484883945292,-4260.0,-2.4541666666666604
2023-03-18,FSK0005,-1.5238904020759918,-940.0,1.8583333333333298
2023-03-19,FSK0005,1.2509699526039952,660.0,1.8500000000000005
2023-03-20,FSK0005,6.5314578415333955,-400.0,-1.4708333333333306
2023-03-21,FSK0005,-16.778190224607094,3250.0,2.18333333333333
2023-03-22,FSK0005,8.751218279035093,-2590.0,0.5958333333333306
2023-03-23,FSK0005,-2.1909336859113964,3440.0,4.38333333333337
2023-03-24,FSK0005,11.306324358424,-4060.0,-4.541666666666701
2023-03-25,FSK0005,-19.0170424092766,-190.0,-6.23333333333333
2023-03-26,FSK0005,-16.674866818584597,550.0,-0.637500000000003
2023-03-27,FSK0005,-12.439661841761701,310.0,-2.299999999999997
2023-03-28,FSK0005,14.085708271033898,2130.0,0.924999999999997
2023-03-29,FSK0005,-0.7480780611061988,-2260.0,-2.783333333333337
2023-03-30,FSK0005,-7.3104759130223975,370.0,2.6125000000000043
2023-03-31,FSK0005,19.704217702237695,3530.0,4.512499999999996
2023-04-01,FSK0005,-1.329744274405698,1580.0,0.6666666666666701
2023-04-02,FSK0005,0.5762123386029003,-660.0,-0.9041666666666699
2023-04-03,FSK0005,4.721765946239103,610.0,2.09166666666667
2023-04-04,FSK0005,6.753181898293697,-4240.0,-4.00416666666667
2023-04-05,FSK0005,4.811414562965901,-1460.0,-1.63333333333333
2023-04-06,FSK0005,-19.5974153670712,1110.0,5.40652173913043
2023-04-07,FSK0005,44.0086874905982,-1230.0,-1.0315217391304303
2023-04-08,FSK0005,-11.6767247954743,5970.0,7.3208333333333
2023-04-09,FSK0005,-1.5350553133929026,-1330.0,-1.6833333333332998
2023-04-10,FSK0005,2.9914482449340056,840.0,0.24583333333329982
2023-04-11,FSK0005,-4.748627124436808,-1050.0,0.5208333333333997
2023-04-12,FSK0005,21.39942177729381,-540.0,3.6291666666666007
2023-04-13,FSK0005,-5.2318889626263,-3520.0,-6.7833333333333
2023-04-14,FSK0005,-1.815118734426008,-120.0,-2.1541666666666694
2023-04-15,FSK0005,-8.74173758984459,5560.0,5.2249999999999694
2023-04-16,FSK0005,-1.4320840500821106,140.0,0.5791666666666995
2023-04-17,FSK0005,-0.21645843433348944,90.0,1.1291666666667002
2023-04-18,FSK0005,-2.8687185432697078,210.0,-0.22499999999999964
2023-04-19,FSK0005,2.3860861841634033,-30.0,0.8333333333333002
2023-04-20,FSK0005,2.7528358542761,-880.0,2.3499999999999996
2023-04-21,FSK0005,-3.589885345565804,230.0,2.3458333333333012
2023-04-22,FSK0005,1.9246757671564012,500.0,1.0416666666666998
2023-04-23,FSK0005,4.670207442397,-2160.0,-3.5291666666667005
2023-04-24,FSK0005,-3.1478906299602016,-3750.0,-8.40416666666663
2023-04-25,FSK0005,6.988196991307106,270.0,1.6041666666666599
2023-04-26,FSK0005,-1.638328301015008,2150.0,1.9791666666666696
2023-04-27,FSK0005,-13.1150707322617,1370.0,-0.80833333333333
2023-04-28,FSK0005,15.533702922657909,-430.0,-0.44166666666667
2023-04-29,FSK0005,-8.8581187825786,-2180.0,-2.491666666666669
2023-04-30,FSK0005,-5.149502042959398,4640.0,5.65416666666667
2023-05-01,FSK0005,18.930730243797996,-4960.0,-4.175000000000001
2023-05-02,FSK0005,-6.809617417381702,2220.0,2.3458333333332995
2023-05-03,FSK0005,-8.831508718772497,2340.0,1.8416666666667005
2023-05-04,FSK0005,14.144526744601393,-2260.0,-3.6666666666666696
2023-05-05,FSK0005,-9.65915555555199,-200.0,-1.3500000000000005
2023-05-06,FSK0005,-0.3255286480635107,3130.0,3.68333333333337
2023-05-07,FSK0005,1.3422251445932005,-190.0,2.091666666666601
2023-05-08,FSK0005,-2.562858800276402,460.0,3.4624999999999986
2023-05-09,FSK0005,1.1134327771289065,-70.0,0.6666666666666998
2023-05-10,FSK0005,-0.22859678634799252,110.0,1.6166666666666991
2023-05-11,FSK0005,-0.46796421356221174,-60.0,-0.029166666666696983
2023-05-12,FSK0005,-0.7951959264459987,70.0,2.245833333333298
2023-05-13,FSK0005,0.23489744105650345,-10.0,0.22500000000000142
2023-05-14,FSK0005,-0.2603391406377966,-110.0,1.6374999999999993
2023-05-15,FSK0005,7.684098527529699,-3560.0,-3.8999999999999986
2023-05-16,FSK0005,-6.223668358974805,-2260.0,-4.1916666666666025
2023-05-17,FSK0005,7.783772659478302,40.0,-4.487499999999999
2023-05-18,FSK0005,-7.5185436267966,6070.0,6.445833333333299
2023-05-19,FSK0005,-0.8885439050277029,-90.0,2.1416666666667012
2023-05-20,FSK0005,1.916333388519206,-590.0,1.0500000000000007
2023-05-21,FSK0005,-8.074935001321904,-180.0,1.4749999999999979
2023-05-22,FSK0005,3.656384774690409,-230.0,2.570833333333301
2023-05-23,FSK0005,3.2101790607679987,770.0,-1.1499999999999986
2023-05-24,FSK0005,-1.5122838767557027,100.0,1.8333333333333002
2023-05-25,FSK0005,3.5009675989902007,-2080.0,-3.345833333333303
2023-05-26,FSK0005,1.2123622962206895,450.0,-3.424999999999997
2023-05-27,FSK0005,-3.747753121172991,980.0,1.4916666666666991
2023-05-28,FSK0005,-4.929341209699501,-830.0,-0.25833333333340036
2023-05-29,FSK0005,8.208873341595393,830.0,0.8958333333333997
2023-05-30,FSK0005,-3.2203256440225942,850.0,0.4875000000000007
2023-05-31,FSK0005,5.289218594823296,-1480.0,0.9208333333332988
2023-06-01,FSK0005,-4.602027516654601,760.0,-3.4499999999999993
2023-06-02,FSK0005,29.278429731628705,-2520.0,-1.9791666666666998
2023-06-03,FSK0005,-22.754984136340695,2040.0,4.6333333333334
2023-06-04,FSK0005,-11.660098073581608,-1040.0,-1.7291666666666998
2023-06-05,FSK0005,7.5848978768008095,1210.0,3.7166666666667005
2023-06-06,FSK0005,-3.624617312058305,890.0,2.3583333333332988
2023-06-07,FSK0005,-0.07835246477739588,40.0,-2.1708333333332988
2023-06-08,FSK0005,11.744086656148298,-2920.0,-3.7375000000000007
2023-06-09,FSK0005,-12.037808667979803,3110.0,0.2666666666665982
2023-06-10,FSK0005,-0.22528831437890062,-60.0,1.4125000000000014
2023-06-11,FSK0005,0.4000177056749976,100.0,1.2375000000000007
2023-06-12,FSK0005,-0.09062761017169407,120.0,1.8374999999999986
2023-06-13,FSK0005,0.9509746017238001,-260.0,2.245833333333401
2023-06-14,FSK0005,-2.3596595151688007,-980.0,0.745833333333298
2023-06-15,FSK0005,-0.8558857988507071,850.0,1.5916666666667005
2023-06-16,FSK0005,2.804695886145808,-710.0,-0.29583333333339823
2023-06-17,FSK0005,3.523903313099794,-1670.0,-1.9458333333333009
2023-06-18,FSK0005,-5.628980824315889,-3850.0,-7.545833333333299
2023-06-19,FSK0005,7.885077358865587,1270.0,3.5416666666666003
2023-06-20,FSK0005,-7.824658454991493,4070.0,7.266666666666698
2023-06-21,FSK0005,2.2705720741721933,340.0,-1.0958333333332995
2023-06-22,FSK0005,-4.1268469124457,160.0,-0.9375
2023-06-23,FSK0005,1.0386559057569116,320.0,0.41666666666660035
2023-06-24,FSK0005,4.137153696200087,-390.0,-0.9791666666666003
2023-06-25,FSK0005,-2.3888255933126885,640.0,2.029166666666601
2023-06-26,FSK0005,0.5148422258128988,-410.0,-1.3916666666666018
2023-06-27,FSK0005,-7.883484209188609,-760.0,-1.220833333333399
2023-06-28,FSK0005,20.67673774803211,-690.0,1.7958333333333982
2023-06-29,FSK0005,-5.688882181194899,310.0,1.904166666666601
2023-06-30,FSK0005,-1.2327564495413128,-2990.0,-6.641666666666598
2023-07-01,FSK0005,-4.586298324860294,3450.0,0.5166666666665982
