ValueTime,PlantKey,Ratio,SunRad,Temperature
2023-06-01,FSK0008,68.8717852310215,6380.0,17.3333333333333
2023-06-02,FSK0008,64.694715197206,-100.0,0.6666666666666998
2023-06-03,FSK0008,72.3425348899235,-290.0,0.875
2023-06-04,FSK0008,67.1805518744294,-490.0,-1.125
2023-06-05,FSK0008,64.126514327553,1550.0,3.25
2023-06-06,FSK0008,69.1151711468369,-460.0,2.2916666666667
2023-06-07,FSK0008,65.0898612026661,610.0,-1.125
2023-06-08,FSK0008,82.7248315325351,-2620.0,-4.9166666666667
2023-06-09,FSK0008,71.9565259050262,2000.0,-0.625
2023-06-10,FSK0008,66.8349550885062,490.0,3.4166666666667
2023-06-11,FSK0008,64.0363197369709,490.0,1.75
2023-06-12,FSK0008,67.551340792603,-300.0,-1.0416666666666998
2023-06-13,FSK0008,63.514830518889,390.0,3.625
2023-06-14,FSK0008,64.0356480881694,-930.0,1.2083333333333002
2023-06-15,FSK0008,65.2536625273078,430.0,1.8333333333333997
2023-06-16,FSK0008,60.3201520921057,-270.0,0.16666666666660035
2023-06-17,FSK0008,62.5452220632532,-1410.0,-1.4166666666666003
2023-06-18,FSK0008,67.0627998023328,-4030.0,-9.9166666666667
2023-06-19,FSK0008,63.6323259347737,1580.0,4.5
2023-06-20,FSK0008,62.9203437225972,2560.0,6.125
2023-06-21,FSK0008,61.297932470982,1430.0,1.6666666666666998
2023-06-22,FSK0008,64.0691093812228,-310.0,-2.4166666666667
2023-06-23,FSK0008,64.8554460311373,550.0,1.625
2023-06-24,FSK0008,62.3075322262546,530.0,-0.125
2023-06-25,FSK0008,62.2278555260805,-120.0,1.9166666666666998
2023-06-26,FSK0008,59.5216344443889,30.0,-2.1666666666667
2023-06-27,FSK0008,56.4629097707898,-350.0,-1.625
2023-06-28,FSK0008,63.9593135469991,-200.0,4.0416666666667
2023-06-29,FSK0008,63.4800711123642,-540.0,-0.45833333333339965
2023-06-30,FSK0008,60.1762812282477,-2810.0,-6.625
2023-07-01,FSK0008,68.0026938601167,2490.0,-1.2083333333333002
2023-07-02,FSK0008,106.891751900841,-5520.0,-8.2916666666667
2023-07-03,FSK0008,56.5138161941268,2630.0,1.5833333333333997
2023-07-04,FSK0008,86.6187409297804,680.0,1.6666666666666003
2023-07-05,FSK0008,75.2435188689262,1410.0,3.2083333333333997
2023-07-06,FSK0008,59.6024494508792,-290.0,-1.8333333333333997
2023-07-07,FSK0008,72.5015634397967,-1460.0,0.8333333333333997
2023-07-08,FSK0008,76.8766476535565,1160.0,6.125
2023-07-09,FSK0008,72.434423837845,-20.0,-0.7916666666666998
2023-07-10,FSK0008,67.053220806768,2380.0,0.375
2023-07-11,FSK0008,65.9836043939802,100.0,0.041666666666699825
2023-07-12,FSK0008,69.4503265390941,-3040.0,-2.9583333333333997
2023-07-13,FSK0008,64.0145476168737,1270.0,-1.625
2023-07-14,FSK0008,68.1791761510332,1150.0,4.5
2023-07-15,FSK0008,68.1413803529658,-540.0,-1.2916666666666003
2023-07-16,FSK0008,59.1593923390164,-2040.0,-3.875
2023-07-17,FSK0008,80.3569230666655,-360.0,-1.7083333333333997
2023-07-18,FSK0008,87.0404465656904,140.0,-2.75
2023-07-19,FSK0008,73.1579525287471,720.0,4.2083333333334
2023-07-20,FSK0008,77.1780557354708,-260.0,-3.4166666666667
2023-07-21,FSK0008,68.915637885655,1180.0,4.125
2023-07-22,FSK0008,70.648785459067,130.0,-0.8333333333333002
2023-07-23,FSK0008,81.7538377616651,-1490.0,-1.5833333333333997
2023-07-24,FSK0008,65.3617424979358,2020.0,4.875
2023-07-25,FSK0008,77.117616370028,-3360.0,-3.4166666666666003
2023-07-26,FSK0008,74.2234619730572,1490.0,-0.7916666666666998
2023-07-27,FSK0008,73.5859544485382,600.0,-0.5833333333333002
2023-07-28,FSK0008,73.4266382466506,-1780.0,-2.7916666666667
2023-07-29,FSK0008,71.5836407273415,2740.0,6.5
2023-07-30,FSK0008,52.0215120502058,-1300.0,0.9166666666666998
2023-07-31,FSK0008,67.163552412835,-3020.0,-8.2916666666667
2023-08-01,FSK0008,56.7447845071319,4630.0,6.7083333333333
2023-08-02,FSK0008,59.5590012324215,-1270.0,1.75
2023-08-03,FSK0008,84.5617910968732,-3870.0,-7.4166666666666
2023-08-04,FSK0008,69.6764714248517,2410.0,1.25
2023-08-05,FSK0008,72.1242247366586,1360.0,2.4166666666666003
2023-08-06,FSK0008,81.7925595886971,-3480.0,-6.4583333333333
2023-08-07,FSK0008,92.1516913390632,650.0,6.25
2023-08-08,FSK0008,98.5467758127586,-700.0,-6.625
2023-08-09,FSK0008,83.8598660741856,1150.0,2.3333333333333
2023-08-10,FSK0008,92.4731839698511,-850.0,-6.62499999999997
2023-08-11,FSK0008,63.559532555833,2810.0,8.74999999999997
2023-08-12,FSK0008,65.72858825509,-1040.0,-0.375
2023-08-13,FSK0008,66.1223848001397,450.0,2.4583333333333997
2023-08-14,FSK0008,90.0564422319085,-320.0,-1.0833333333333997
2023-08-15,FSK0008,62.1040649219141,500.0,2.375
2023-08-16,FSK0008,67.4583198573573,-290.0,2.0416666666667
2023-08-17,FSK0008,74.2851377267129,-420.0,0.7083333333333002
2023-08-18,FSK0008,63.6760888132548,70.0,-3.875
2023-08-19,FSK0008,87.0388521279533,-900.0,-4.125
