ValueTime,Ratio,SunRad,Temperature
2023-03-29,44.77795479752953,1315.5555555555557,-2.431944444444444
2023-03-30,39.91673208375306,1741.6666666666667,0.2123931623931633
2023-03-31,68.95091892200293,4261.111111111111,3.914880952380951
2023-04-01,80.81117470403339,5455.555555555556,5.129993386243388
2023-04-02,84.54805136128374,5112.222222222223,4.558155270655266
2023-04-03,82.3839747629254,5518.421052631579,6.277286967418551
2023-04-04,86.8216281707937,2355.7894736842104,3.557456140350878
2023-04-05,79.6132775263974,1007.3684210526316,0.2644736842105263
2023-04-06,79.44059623105053,2478.8888888888887,6.695809001787266
2023-04-07,89.90857330573729,842.7777777777778,4.036706349206348
2023-04-08,82.73004910075674,5662.222222222223,13.257175925925925
2023-04-09,75.60240362723019,4748.333333333333,12.101157407407412
2023-04-10,84.51932225237391,5412.777777777777,11.89398148148149
